Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000030247,Kcnj8,Gene Expression,0.006586901892410911,0.16877814313366502,0.20722991021280252,419,0.12129792965992238,375
ENSMUSG00000078773,Rad54b,Gene Expression,0.0065754244946417606,0.15630863010126683,0.19241990834743145,38,0.00864113222614898,38
ENSMUSG00000025591,Tma16,Gene Expression,0.006575069906891452,0.17059183520754928,0.20926030272482662,2118,0.43215581041984763,1508
ENSMUSG00000047518,Slfnl1,Gene Expression,0.006573691289409706,0.16578261443585318,0.20368434262238036,71,0.01236350164144634,70
ENSMUSG00000028331,Trmo,Gene Expression,0.006573616303744319,0.16972018868083172,0.2082987182051051,441,0.09322793140863182,394
ENSMUSG00000032311,Nrg4,Gene Expression,0.006567516314599117,0.16882221711816348,0.20726905356262498,203,0.03941989947040723,194
ENSMUSG00000020718,Polg2,Gene Expression,0.006556860080598884,0.17044651328908134,0.20909712997169488,364,0.07249993017423653,329
ENSMUSG00000026142,Rhbdd1,Gene Expression,0.006553840761674572,0.17154707357110865,0.21034099087944205,823,0.18170564325972358,719
ENSMUSG00000071177,Serpina1d,Gene Expression,0.006551134491810284,0.1191309963800582,0.14801466826023163,5,0.0010129151426458464,5
ENSMUSG00000036557,Stpg4,Gene Expression,0.00655102230357077,0.1639870156432255,0.20155106955195565,62,0.010685222057986627,60
ENSMUSG00000041974,Spidr,Gene Expression,0.0065498624906288805,0.17010071369055524,0.2087164203624915,228,0.05744733887237549,215
ENSMUSG00000044350,Lacc1,Gene Expression,0.006548696057671269,0.17175368541222236,0.21051839808458003,775,0.17477234784457846,646
ENSMUSG00000031931,Ankrd49,Gene Expression,0.006535023583424251,0.17294922227471332,0.21193791941644993,1296,0.2669735915028133,1027
ENSMUSG00000028862,Map3k6,Gene Expression,0.006530311610064835,0.1700119933312747,0.2086243042625619,150,0.03645515991729664,145
ENSMUSG00000037486,Asxl2,Gene Expression,0.006528054373983998,0.17348607007672845,0.21253450228210669,1629,0.3420365119557214,1242
ENSMUSG00000092558,Med20,Gene Expression,0.00652665067530413,0.17358211491882125,0.21263683982344506,1637,0.3288755201588948,1257
ENSMUSG00000067297,Ifit1bl2,Gene Expression,0.00652538310937827,0.17018047331698494,0.2087858307789325,126,0.023340177347970385,120
ENSMUSG00000005373,Mlxipl,Gene Expression,0.006517878407905131,0.17083387321637944,0.20952696276297117,144,0.04810514510870569,139
ENSMUSG00000022159,Rab2b,Gene Expression,0.0065162072913867025,0.17427155984250486,0.21346602105663312,1787,0.36124972400633687,1335
ENSMUSG00000033166,Dis3,Gene Expression,0.006511721105793537,0.1744344942795113,0.21363481041596175,1327,0.2727055251669977,1053
ENSMUSG00000034116,Vav1,Gene Expression,0.006509449151858455,0.17320587084188155,0.21223712460858582,269,0.07764140317055933,262
ENSMUSG00000051329,Nup160,Gene Expression,0.006503861077896896,0.17458595250991737,0.21377944617189007,659,0.1291778147681204,595
ENSMUSG00000024236,Svil,Gene Expression,0.006500922494765274,0.1745903207293904,0.21377944617189007,553,0.14610295825108768,489
ENSMUSG00000086361,Gm6569,Gene Expression,0.006496074552104129,0.17072556354077983,0.2094092314234504,91,0.015136377026665655,83
ENSMUSG00000110221,Gm36210,Gene Expression,0.006495538187917509,0.17011161829050225,0.2087164203624915,66,0.013825949391412403,66
ENSMUSG00000027227,Sord,Gene Expression,0.006486324216467468,0.17564446613096374,0.2150392275492741,524,0.10697414820756529,483
ENSMUSG00000036853,Mcoln3,Gene Expression,0.0064841816264147294,0.14319749596582065,0.1767790715685249,10,0.001734228616388479,9
ENSMUSG00000038024,Dennd4c,Gene Expression,0.006474875379509348,0.17566599364148194,0.21505009434050484,312,0.07303517373603088,298
ENSMUSG00000035842,Ddx11,Gene Expression,0.00647139398823075,0.17322303353099722,0.2122428547509472,102,0.020411893032885566,97
ENSMUSG00000003623,Crot,Gene Expression,0.006441877752185195,0.17917869166497202,0.219208248230977,3227,0.7368874411657496,2117
ENSMUSG00000036526,Card11,Gene Expression,0.006441691141067853,0.14759736322562977,0.18206531060299383,27,0.005749722224421628,24
ENSMUSG00000067571,Ms4a15,Gene Expression,0.006438749970175703,0.0006121986871119312,0.000868192331347289,2,0.00048636940533176685,2
ENSMUSG00000037375,Hhat,Gene Expression,0.006432760743663695,0.17728030386879468,0.216979450256464,176,0.0330074982789187,166
ENSMUSG00000026222,Sp100,Gene Expression,0.006429613643038366,0.1678343669011122,0.20614557183214866,34,0.011170212843761634,34
ENSMUSG00000064284,Cdpf1,Gene Expression,0.00642620873748773,0.1800593116505409,0.22022220315411528,1583,0.3228354541989261,1225
ENSMUSG00000053559,Smagp,Gene Expression,0.00641756887980129,0.1762650343350458,0.21575236218240862,111,0.033814485042530394,109
ENSMUSG00000096593,Vmn2r54,Gene Expression,0.006416370319352355,0.06859054885926996,0.0866133384971303,3,0.0003404836190465949,3
ENSMUSG00000030805,Stx4a,Gene Expression,0.006414769044465327,0.18084686313179787,0.22113768646243437,2029,0.4525807512053372,1479
ENSMUSG00000024174,Pot1b,Gene Expression,0.00641462218341897,0.1795792944701291,0.2196667276484783,335,0.0716017383745772,311
ENSMUSG00000068686,Cd59b,Gene Expression,0.006408010449832858,0.17922373932512858,0.2192475797803912,209,0.0431421429757046,196
ENSMUSG00000073600,Prob1,Gene Expression,0.006404817338014834,0.17559735909015828,0.21499704025171146,92,0.025318571449979125,90
ENSMUSG00000105906,Iglc1,Gene Expression,0.006403643618433382,0.08574278849620409,0.1076089721543471,3,0.000683219119788375,3
ENSMUSG00000019837,Gtf3c6,Gene Expression,0.0064009252389452985,0.18187614882173064,0.22233231051217386,3637,0.7573624510245894,2157
ENSMUSG00000019789,Hey2,Gene Expression,0.006396671530200998,0.17916268449594863,0.21920444188167673,138,0.02742815950298469,133
ENSMUSG00000015083,C8g,Gene Expression,0.006396389688958105,0.18020771279559122,0.22038784819767318,225,0.04427505591214361,216
ENSMUSG00000027332,Ivd,Gene Expression,0.006362473563326628,0.18404203123226504,0.2249152668693681,1102,0.23034460391110803,888
ENSMUSG00000028309,Rnf20,Gene Expression,0.00635650558026204,0.18485697087253605,0.22586247778115062,5772,1.1885286571827067,2776
ENSMUSG00000027661,Slc2a10,Gene Expression,0.006355986034740699,0.1805719612608847,0.22081742428147613,101,0.029392346193385873,98
ENSMUSG00000026609,Ush2a,Gene Expression,0.006353042831521463,0.15931794109466235,0.19599669702012526,12,0.0020238429088526608,12
ENSMUSG00000037542,Aldh8a1,Gene Expression,0.006352288630841518,0.17330294605792984,0.21232546324727486,42,0.009264063507447134,42
ENSMUSG00000031262,Cenpi,Gene Expression,0.006351565669095681,0.17777407795610722,0.2175524677536293,74,0.014716046766141837,73
ENSMUSG00000066224,Arid3c,Gene Expression,0.006349068334067043,0.16996095273450296,0.2085767290867866,24,0.004789935982466156,23
ENSMUSG00000040025,Ythdf2,Gene Expression,0.006342245822146595,0.18542769602816334,0.22652723710555703,1086,0.22095486223937857,896
ENSMUSG00000061360,Phf5a,Gene Expression,0.006336932065453162,0.18576568840705732,0.22690752885478302,960,0.21068154405406425,830
ENSMUSG00000035376,Hacd2,Gene Expression,0.0063351850262206135,0.18622992303560904,0.22744189048421343,3174,0.6795358784943738,1955
ENSMUSG00000028976,Slc2a5,Gene Expression,0.0063348971399535235,0.184199682759556,0.22509174748719862,262,0.06847956146025971,250
ENSMUSG00000078786,BC024978,Gene Expression,0.006328448934369751,0.18629003062913463,0.2274662697100805,921,0.1993225580408229,810
ENSMUSG00000092260,Zfp963,Gene Expression,0.00632824297233771,0.18572354217220988,0.22687235140806494,424,0.08110567422669715,393
ENSMUSG00000063903,Klk1,Gene Expression,0.00631756602551971,0.16959705493217037,0.20817524117107394,14,0.0036229077422654677,14
ENSMUSG00000028996,Rbp7,Gene Expression,0.006316088946437211,0.1711606787449882,0.2099126419413643,23,0.0041387873631575246,21
ENSMUSG00000026754,Golga1,Gene Expression,0.00631140192617737,0.18778695776063747,0.22922820165280544,2336,0.46467548015229426,1627
ENSMUSG00000027905,Ddx20,Gene Expression,0.006304482945721235,0.18812760462177414,0.22961104497457577,1513,0.3014161837110522,1165
ENSMUSG00000048371,Pdp2,Gene Expression,0.006301776359889069,0.18726414069736097,0.22860642513456922,358,0.08067766397991427,333
ENSMUSG00000045179,Sox3,Gene Expression,0.00628837529286091,0.18627434957390454,0.2274662697100805,135,0.03275377882761949,128
ENSMUSG00000005124,Ccn4,Gene Expression,0.006284813695173745,0.17837547443021373,0.21827271718125213,28,0.0054332839928057835,27
ENSMUSG00000023039,Krt7,Gene Expression,0.006283209965550033,0.1720012887952318,0.21080668447194104,22,0.005363988228858883,21
ENSMUSG00000103144,Pcdhga1,Gene Expression,0.006276758404780536,0.1894769879224616,0.23124137282495708,634,0.12968866267211432,557
ENSMUSG00000076902,Traj27,Gene Expression,0.006273318141285992,0.1595490444133234,0.196252598374533,20,0.004292398927473159,20
ENSMUSG00000096727,Psmb9,Gene Expression,0.0062731992542837045,0.18801646423732676,0.22949187556413042,240,0.0644168293225422,221
ENSMUSG00000029352,Crybb3,Gene Expression,0.006261437577634648,0.18628526435123494,0.2274662697100805,96,0.019247182228514497,90
ENSMUSG00000038670,Mybpc2,Gene Expression,0.006254497232101504,0.15395656740043617,0.18964807106838277,14,0.003971914652147596,14
ENSMUSG00000095440,Fignl2,Gene Expression,0.0062383689229287345,0.17611495756101947,0.21558418901211354,44,0.009803438883568898,44
ENSMUSG00000046207,Pik3r6,Gene Expression,0.006234263130489609,0.19023203531590838,0.23212951445081195,181,0.036895615843185126,174
ENSMUSG00000040146,Rgl3,Gene Expression,0.006233589170907587,0.1918258366375687,0.23404073867107325,314,0.07836732309608169,281
ENSMUSG00000069633,Pex11g,Gene Expression,0.006210163227831828,0.18619019682656868,0.22740971226974308,67,0.01815121261418358,66
ENSMUSG00000050332,Amer1,Gene Expression,0.006206337997275149,0.19396082761572897,0.23656067645922085,386,0.08402643669578552,363
ENSMUSG00000074472,Zfp872,Gene Expression,0.006197699262386109,0.16405629599111204,0.20162164118696568,19,0.0034649032004529174,19
ENSMUSG00000038773,Kdm3b,Gene Expression,0.006190623785080207,0.19596277985402644,0.2388994715598323,1704,0.37776246095328475,1335
ENSMUSG00000043753,Dmrta1,Gene Expression,0.006185581485640554,0.146531492779713,0.18081613896693732,7,0.001420466378721025,7
ENSMUSG00000030822,Prr14,Gene Expression,0.00618301844441444,0.19648436931138957,0.2395181662044607,1678,0.3506341964197657,1270
ENSMUSG00000026492,Tfb2m,Gene Expression,0.006175732326175592,0.19697607500535974,0.24010034585450735,1556,0.33970238800823166,1221
ENSMUSG00000055660,Mettl4,Gene Expression,0.006174361233361828,0.19506543822200895,0.23783963265889882,204,0.03992434755581212,199
ENSMUSG00000019989,Enpp3,Gene Expression,0.006170132719732843,0.18378251658392752,0.22461426638579235,29,0.009294462208011495,29
ENSMUSG00000026896,Ifih1,Gene Expression,0.006163214597304963,0.1942274242157369,0.23685183706285215,132,0.032703440889952355,124
ENSMUSG00000049957,Ccdc137,Gene Expression,0.006158473583965846,0.19810121005654469,0.24141987156159642,1263,0.2494887205968487,1001
ENSMUSG00000036432,Siah2,Gene Expression,0.006156950904121011,0.1974559069672952,0.2406507138904484,419,0.08846086725217324,386
ENSMUSG00000046908,Ltb4r1,Gene Expression,0.006156247653719678,0.18972444567077273,0.2315267519213005,35,0.00467611899050677,35
ENSMUSG00000069895,Atxn1l,Gene Expression,0.006154867725527998,0.19854135300458298,0.24192157120945532,2259,0.49018939815706947,1623
ENSMUSG00000051076,Vtcn1,Gene Expression,0.006145036788638854,0.18332129174301848,0.22406667987688417,26,0.005650518244536194,26
ENSMUSG00000051457,Spn,Gene Expression,0.0061421063611311515,0.17903526004771209,0.2190643068162259,22,0.0030248347606061047,22
ENSMUSG00000036928,Stag3,Gene Expression,0.006130671189150127,0.19269911105360316,0.2350893195786368,73,0.014928481902961907,72
ENSMUSG00000021661,Ankra2,Gene Expression,0.006121561651251724,0.20073028406333115,0.24451865905894388,1305,0.28967630597179755,1072
ENSMUSG00000039826,Trub2,Gene Expression,0.00612023387489751,0.20086145539164257,0.24464338053504875,1424,0.29025767075584286,1141
ENSMUSG00000031264,Btk,Gene Expression,0.006117065198747524,0.19450983905390773,0.23717921407735465,76,0.023965843191682858,75
ENSMUSG00000074818,Pdzd7,Gene Expression,0.006116793387935523,0.2000102573995215,0.24367648762020258,311,0.06758592509049811,285
ENSMUSG00000027403,Tgm6,Gene Expression,0.006113660684191603,0.19125893198162736,0.23336582627404362,42,0.00586064098910097,41
ENSMUSG00000075593,Gal3st4,Gene Expression,0.006104157904058291,0.19994094962554132,0.24360950912013127,201,0.05167224967864195,188
ENSMUSG00000051984,Sec31b,Gene Expression,0.006103804254003027,0.16822433519710112,0.2066096278670755,9,0.00121745698384373,9
ENSMUSG00000008429,Herpud2,Gene Expression,0.006100872295840104,0.20248481463546675,0.24649694758817328,9006,1.8947387016975503,3331
ENSMUSG00000063376,Ifna13,Gene Expression,0.006094961944502386,0.1344811715543015,0.16646598849985558,4,0.0010969946598236636,4
ENSMUSG00000020132,Rab21,Gene Expression,0.00609249152276977,0.20274139058456608,0.24677394609068776,1068,0.22276536501883162,884
ENSMUSG00000029086,Prom1,Gene Expression,0.006089384688426133,0.20268471641089603,0.2467226303030944,716,0.20352890362898535,628
ENSMUSG00000091530,Cldn20,Gene Expression,0.006088093580576252,0.19742045380425743,0.24062475790655155,56,0.00968322063533238,56
ENSMUSG00000078154,Gm12184,Gene Expression,0.006085243696627675,0.20119135066621574,0.24501007154494447,200,0.04963840488076415,195
ENSMUSG00000021263,Degs2,Gene Expression,0.006081777681376758,0.202387113401306,0.2463956563239793,324,0.08826469373291537,294
ENSMUSG00000037938,Chchd5,Gene Expression,0.006063166885663731,0.20430779926740916,0.2486449467994144,620,0.13895853655317802,562
ENSMUSG00000022204,Ngdn,Gene Expression,0.006033376099886651,0.2071796410693949,0.25195961500304603,2011,0.4370698188128175,1462
ENSMUSG00000060093,Hist1h4a,Gene Expression,0.006032282218524953,0.2048236176020506,0.24920133505115283,174,0.03260135722642035,169
ENSMUSG00000005233,Spc25,Gene Expression,0.006030172322231198,0.1981329785724566,0.2414412767778778,60,0.015371176238269906,57
ENSMUSG00000000216,Scnn1g,Gene Expression,0.006028728750705502,0.18701229678620201,0.22831537892493442,25,0.0046291549734271305,25
ENSMUSG00000029175,Slc35f6,Gene Expression,0.00602128099057596,0.20800748740420705,0.25293020036459773,1598,0.33149695746510666,1246
ENSMUSG00000036291,Ap5m1,Gene Expression,0.006020558905077433,0.2078292234833694,0.25273151672416033,934,0.18509041766353412,797
ENSMUSG00000018727,Cpsf4l,Gene Expression,0.006004773851115204,0.1677574317534396,0.20606596509213518,6,0.0016142921532436144,6
ENSMUSG00000025701,Alox5,Gene Expression,0.00599604375110203,0.20600344585622166,0.2505650499222938,125,0.03744322341719164,120
ENSMUSG00000031304,Il2rg,Gene Expression,0.005990423953857256,0.20466878424753387,0.24904860724744657,99,0.027613107884178294,92
ENSMUSG00000049123,Catsperg2,Gene Expression,0.005990169786826735,0.17436667065639666,0.21356713271490346,12,0.0017913887422050766,12
ENSMUSG00000023153,Tmem52,Gene Expression,0.005988223420118025,0.2049658620861805,0.24935655051108618,96,0.029182655602906962,93
ENSMUSG00000025150,Cbr2,Gene Expression,0.00597868047991234,0.20079771238357003,0.24458326872776232,42,0.0142147790399121,42
ENSMUSG00000062651,H2al2a,Gene Expression,0.005973613535429686,0.17166743381873628,0.21042785318027543,11,0.0019173219223266506,11
ENSMUSG00000026295,Spp2,Gene Expression,0.005968609517938908,0.19563007026325785,0.23851096932540936,27,0.008310657345394261,25
ENSMUSG00000025930,Msc,Gene Expression,0.005966538750039209,0.21089992717969963,0.2563556180063311,334,0.06446464073996935,311
ENSMUSG00000031922,Cep57,Gene Expression,0.005965284991570588,0.21104854355663205,0.25651792230072445,416,0.08088278839795748,391
ENSMUSG00000026621,Marc1,Gene Expression,0.005956383596771779,0.17445062669866696,0.21363917526109083,17,0.005752048689343791,17
ENSMUSG00000044982,Sft2d3,Gene Expression,0.005937077390436177,0.21287350862499577,0.2586620844669153,347,0.0790628997828588,329
ENSMUSG00000032604,Qars,Gene Expression,0.005936570675835346,0.21437971444063342,0.26036198814389017,2754,0.5580583447196891,1802
ENSMUSG00000071392,Ect2l,Gene Expression,0.005935533445018696,0.14217764796514398,0.17558381721240318,12,0.00305173529496099,12
ENSMUSG00000032633,Flcn,Gene Expression,0.005933886388487101,0.21461878769502918,0.26063371817104425,4434,0.9309094324193364,2446
ENSMUSG00000030553,Pgpep1l,Gene Expression,0.005923529138961578,0.18478792469997574,0.22579434577314264,26,0.0042384740999148835,26
ENSMUSG00000073973,Olfr552,Gene Expression,0.005922754144562029,0.17117903151392455,0.20992000416086065,14,0.003551422122427016,14
ENSMUSG00000090812,Samd15,Gene Expression,0.005922254644381754,0.21406368371019457,0.2600524939755494,354,0.0656115971112756,326
ENSMUSG00000027428,Rbbp9,Gene Expression,0.0059216059941280125,0.21539425981875127,0.2615007234054092,1874,0.4100707336444322,1423
ENSMUSG00000087598,Zfp111,Gene Expression,0.005916974330730847,0.21509641985731087,0.2611764372265569,584,0.12204955883576518,526
ENSMUSG00000055333,Fat2,Gene Expression,0.005916311792158866,0.16958612363360803,0.20817524117107394,8,0.003213517594010849,7
ENSMUSG00000050266,Olfr690,Gene Expression,0.0059087249181090555,0.20621664736256018,0.25080642328769304,42,0.007114231154287146,41
ENSMUSG00000026029,Casp8,Gene Expression,0.0059028994636386115,0.21474561564045724,0.2607691080623298,265,0.07151592732250728,243
